Date,Day,Tag,Country,Value
2014-06-19,89,Cases,Guinea,0
2014-06-19,89,Cases,Liberia,41
2014-06-19,89,Cases,Mali,0
2014-06-19,89,Cases,Nigeria,0
2014-06-19,89,Cases,Senegal,0
2014-06-19,89,Cases,SierraLeone,0
2014-06-19,89,Cases,Spain,0
2014-06-19,89,Cases,UnitedStates,0
2014-06-19,89,Deaths,Guinea,0
2014-06-19,89,Deaths,Liberia,25
2014-06-19,89,Deaths,Mali,0
2014-06-19,89,Deaths,Nigeria,0
2014-06-19,89,Deaths,Senegal,0
2014-06-19,89,Deaths,SierraLeone,0
2014-06-19,89,Deaths,Spain,0
2014-06-19,89,Deaths,UnitedStates,0
2014-06-20,90,Cases,Guinea,390
2014-06-20,90,Cases,Liberia,0
2014-06-20,90,Cases,Mali,0
2014-06-20,90,Cases,Nigeria,0
2014-06-20,90,Cases,Senegal,0
2014-06-20,90,Cases,SierraLeone,158
2014-06-20,90,Cases,Spain,0
2014-06-20,90,Cases,UnitedStates,0
2014-06-20,90,Deaths,Guinea,270
2014-06-20,90,Deaths,Liberia,0
2014-06-20,90,Deaths,Mali,0
2014-06-20,90,Deaths,Nigeria,0
2014-06-20,90,Deaths,Senegal,0
2014-06-20,90,Deaths,SierraLeone,34
2014-06-20,90,Deaths,Spain,0
2014-06-20,90,Deaths,UnitedStates,0
2014-06-22,92,Cases,Guinea,0
2014-06-22,92,Cases,Liberia,51
2014-06-22,92,Cases,Mali,0
2014-06-22,92,Cases,Nigeria,0
2014-06-22,92,Cases,Senegal,0
2014-06-22,92,Cases,SierraLeone,0
2014-06-22,92,Cases,Spain,0
2014-06-22,92,Cases,UnitedStates,0
2014-06-22,92,Deaths,Guinea,0
2014-06-22,92,Deaths,Liberia,34
2014-06-22,92,Deaths,Mali,0
2014-06-22,92,Deaths,Nigeria,0
2014-06-22,92,Deaths,Senegal,0
2014-06-22,92,Deaths,SierraLeone,0
2014-06-22,92,Deaths,Spain,0
2014-06-22,92,Deaths,UnitedStates,0
2014-06-03,73,Cases,Guinea,344
2014-06-03,73,Cases,Liberia,13
2014-06-03,73,Cases,Mali,0
2014-06-03,73,Cases,Nigeria,0
2014-06-03,73,Cases,Senegal,0
2014-06-03,73,Cases,SierraLeone,0
2014-06-03,73,Cases,Spain,0
2014-06-03,73,Cases,UnitedStates,0
2014-06-03,73,Deaths,Guinea,215
2014-06-03,73,Deaths,Liberia,12
2014-06-03,73,Deaths,Mali,0
2014-06-03,73,Deaths,Nigeria,0
2014-06-03,73,Deaths,Senegal,0
2014-06-03,73,Deaths,SierraLeone,6
2014-06-03,73,Deaths,Spain,0
2014-06-03,73,Deaths,UnitedStates,0
2014-06-30,100,Cases,Guinea,413
2014-06-30,100,Cases,Liberia,107
2014-06-30,100,Cases,Mali,0
2014-06-30,100,Cases,Nigeria,0
2014-06-30,100,Cases,Senegal,0
2014-06-30,100,Cases,SierraLeone,239
2014-06-30,100,Cases,Spain,0
2014-06-30,100,Cases,UnitedStates,0
2014-06-30,100,Deaths,Guinea,303
2014-06-30,100,Deaths,Liberia,65
2014-06-30,100,Deaths,Mali,0
2014-06-30,100,Deaths,Nigeria,0
2014-06-30,100,Deaths,Senegal,0
2014-06-30,100,Deaths,SierraLeone,99
2014-06-30,100,Deaths,Spain,0
2014-06-30,100,Deaths,UnitedStates,0
2014-06-05,75,Cases,Guinea,0
2014-06-05,75,Cases,Liberia,13
2014-06-05,75,Cases,Mali,0
2014-06-05,75,Cases,Nigeria,0
2014-06-05,75,Cases,Senegal,0
2014-06-05,75,Cases,SierraLeone,81
2014-06-05,75,Cases,Spain,0
2014-06-05,75,Cases,UnitedStates,0
2014-06-05,75,Deaths,Guinea,0
2014-06-05,75,Deaths,Liberia,0
2014-06-05,75,Deaths,Mali,0
2014-06-05,75,Deaths,Nigeria,0
2014-06-05,75,Deaths,Senegal,0
2014-06-05,75,Deaths,SierraLeone,6
2014-06-05,75,Deaths,Spain,0
2014-06-05,75,Deaths,UnitedStates,0
2014-07-12,112,Cases,Guinea,406
2014-07-12,112,Cases,Liberia,172
2014-07-12,112,Cases,Mali,0
2014-07-12,112,Cases,Nigeria,0
2014-07-12,112,Cases,Senegal,0
2014-07-12,112,Cases,SierraLeone,386
2014-07-12,112,Cases,Spain,0
2014-07-12,112,Cases,UnitedStates,0
2014-07-12,112,Deaths,Guinea,304
2014-07-12,112,Deaths,Liberia,105
2014-07-12,112,Deaths,Mali,0
2014-07-12,112,Deaths,Nigeria,0
2014-07-12,112,Deaths,Senegal,0
2014-07-12,112,Deaths,SierraLeone,194
2014-07-12,112,Deaths,Spain,0
2014-07-12,112,Deaths,UnitedStates,0
2014-07-14,114,Cases,Guinea,411
2014-07-14,114,Cases,Liberia,174
2014-07-14,114,Cases,Mali,0
2014-07-14,114,Cases,Nigeria,0
2014-07-14,114,Cases,Senegal,0
2014-07-14,114,Cases,SierraLeone,397
2014-07-14,114,Cases,Spain,0
2014-07-14,114,Cases,UnitedStates,0
2014-07-14,114,Deaths,Guinea,310
2014-07-14,114,Deaths,Liberia,106
2014-07-14,114,Deaths,Mali,0
2014-07-14,114,Deaths,Nigeria,0
2014-07-14,114,Deaths,Senegal,0
2014-07-14,114,Deaths,SierraLeone,197
2014-07-14,114,Deaths,Spain,0
2014-07-14,114,Deaths,UnitedStates,0
2014-07-17,117,Cases,Guinea,410
2014-07-17,117,Cases,Liberia,196
2014-07-17,117,Cases,Mali,0
2014-07-17,117,Cases,Nigeria,0
2014-07-17,117,Cases,Senegal,0
2014-07-17,117,Cases,SierraLeone,442
2014-07-17,117,Cases,Spain,0
2014-07-17,117,Cases,UnitedStates,0
2014-07-17,117,Deaths,Guinea,310
2014-07-17,117,Deaths,Liberia,116
2014-07-17,117,Deaths,Mali,0
2014-07-17,117,Deaths,Nigeria,0
2014-07-17,117,Deaths,Senegal,0
2014-07-17,117,Deaths,SierraLeone,206
2014-07-17,117,Deaths,Spain,0
2014-07-17,117,Deaths,UnitedStates,0
2014-07-02,102,Cases,Guinea,412
2014-07-02,102,Cases,Liberia,115
2014-07-02,102,Cases,Mali,0
2014-07-02,102,Cases,Nigeria,0
2014-07-02,102,Cases,Senegal,0
2014-07-02,102,Cases,SierraLeone,252
2014-07-02,102,Cases,Spain,0
2014-07-02,102,Cases,UnitedStates,0
2014-07-02,102,Deaths,Guinea,305
2014-07-02,102,Deaths,Liberia,75
2014-07-02,102,Deaths,Mali,0
2014-07-02,102,Deaths,Nigeria,0
2014-07-02,102,Deaths,Senegal,0
2014-07-02,102,Deaths,SierraLeone,101
2014-07-02,102,Deaths,Spain,0
2014-07-02,102,Deaths,UnitedStates,0
2014-07-20,120,Cases,Guinea,415
2014-07-20,120,Cases,Liberia,224
2014-07-20,120,Cases,Mali,0
2014-07-20,120,Cases,Nigeria,0
2014-07-20,120,Cases,Senegal,0
2014-07-20,120,Cases,SierraLeone,454
2014-07-20,120,Cases,Spain,0
2014-07-20,120,Cases,UnitedStates,0
2014-07-20,120,Deaths,Guinea,314
2014-07-20,120,Deaths,Liberia,127
2014-07-20,120,Deaths,Mali,0
2014-07-20,120,Deaths,Nigeria,0
2014-07-20,120,Deaths,Senegal,0
2014-07-20,120,Deaths,SierraLeone,219
2014-07-20,120,Deaths,Spain,0
2014-07-20,120,Deaths,UnitedStates,0
2014-07-23,123,Cases,Guinea,427
2014-07-23,123,Cases,Liberia,249
2014-07-23,123,Cases,Mali,0
2014-07-23,123,Cases,Nigeria,0
2014-07-23,123,Cases,Senegal,0
2014-07-23,123,Cases,SierraLeone,525
2014-07-23,123,Cases,Spain,0
2014-07-23,123,Cases,UnitedStates,0
2014-07-23,123,Deaths,Guinea,319
2014-07-23,123,Deaths,Liberia,129
2014-07-23,123,Deaths,Mali,0
2014-07-23,123,Deaths,Nigeria,0
2014-07-23,123,Deaths,Senegal,0
2014-07-23,123,Deaths,SierraLeone,224
2014-07-23,123,Deaths,Spain,0
2014-07-23,123,Deaths,UnitedStates,0
2014-07-27,126,Cases,Guinea,460
2014-07-27,126,Cases,Liberia,329
2014-07-27,126,Cases,Mali,0
2014-07-27,126,Cases,Nigeria,1
2014-07-27,126,Cases,Senegal,0
2014-07-27,126,Cases,SierraLeone,533
2014-07-27,126,Cases,Spain,0
2014-07-27,126,Cases,UnitedStates,0
2014-07-27,126,Deaths,Guinea,339
2014-07-27,126,Deaths,Liberia,156
2014-07-27,126,Deaths,Mali,0
2014-07-27,126,Deaths,Nigeria,1
2014-07-27,126,Deaths,Senegal,0
2014-07-27,126,Deaths,SierraLeone,233
2014-07-27,126,Deaths,Spain,0
2014-07-27,126,Deaths,UnitedStates,0
2014-07-30,129,Cases,Guinea,472
2014-07-30,129,Cases,Liberia,391
2014-07-30,129,Cases,Mali,0
2014-07-30,129,Cases,Nigeria,3
2014-07-30,129,Cases,Senegal,0
2014-07-30,129,Cases,SierraLeone,574
2014-07-30,129,Cases,Spain,0
2014-07-30,129,Cases,UnitedStates,0
2014-07-30,129,Deaths,Guinea,346
2014-07-30,129,Deaths,Liberia,227
2014-07-30,129,Deaths,Mali,0
2014-07-30,129,Deaths,Nigeria,1
2014-07-30,129,Deaths,Senegal,0
2014-07-30,129,Deaths,SierraLeone,252
2014-07-30,129,Deaths,Spain,0
2014-07-30,129,Deaths,UnitedStates,0
2014-07-06,106,Cases,Guinea,408
2014-07-06,106,Cases,Liberia,131
2014-07-06,106,Cases,Mali,0
2014-07-06,106,Cases,Nigeria,0
2014-07-06,106,Cases,Senegal,0
2014-07-06,106,Cases,SierraLeone,305
2014-07-06,106,Cases,Spain,0
2014-07-06,106,Cases,UnitedStates,0
2014-07-06,106,Deaths,Guinea,307
2014-07-06,106,Deaths,Liberia,84
2014-07-06,106,Deaths,Mali,0
2014-07-06,106,Deaths,Nigeria,0
2014-07-06,106,Deaths,Senegal,0
2014-07-06,106,Deaths,SierraLeone,127
2014-07-06,106,Deaths,Spain,0
2014-07-06,106,Deaths,UnitedStates,0
2014-07-08,108,Cases,Guinea,409
2014-07-08,108,Cases,Liberia,142
2014-07-08,108,Cases,Mali,0
2014-07-08,108,Cases,Nigeria,0
2014-07-08,108,Cases,Senegal,0
2014-07-08,108,Cases,SierraLeone,337
2014-07-08,108,Cases,Spain,0
2014-07-08,108,Cases,UnitedStates,0
2014-07-08,108,Deaths,Guinea,309
2014-07-08,108,Deaths,Liberia,88
2014-07-08,108,Deaths,Mali,0
2014-07-08,108,Deaths,Nigeria,0
2014-07-08,108,Deaths,Senegal,0
2014-07-08,108,Deaths,SierraLeone,142
2014-07-08,108,Deaths,Spain,0
2014-07-08,108,Deaths,UnitedStates,0
2014-08-01,132,Cases,Guinea,485
2014-08-01,132,Cases,Liberia,468
2014-08-01,132,Cases,Mali,0
2014-08-01,132,Cases,Nigeria,4
2014-08-01,132,Cases,Senegal,0
2014-08-01,132,Cases,SierraLeone,646
2014-08-01,132,Cases,Spain,0
2014-08-01,132,Cases,UnitedStates,0
2014-08-01,132,Deaths,Guinea,358
2014-08-01,132,Deaths,Liberia,255
2014-08-01,132,Deaths,Mali,0
2014-08-01,132,Deaths,Nigeria,1
2014-08-01,132,Deaths,Senegal,0
2014-08-01,132,Deaths,SierraLeone,273
2014-08-01,132,Deaths,Spain,0
2014-08-01,132,Deaths,UnitedStates,0
2014-08-11,142,Cases,Guinea,510
2014-08-11,142,Cases,Liberia,670
2014-08-11,142,Cases,Mali,0
2014-08-11,142,Cases,Nigeria,12
2014-08-11,142,Cases,Senegal,0
2014-08-11,142,Cases,SierraLeone,783
2014-08-11,142,Cases,Spain,0
2014-08-11,142,Cases,UnitedStates,0
2014-08-11,142,Deaths,Guinea,377
2014-08-11,142,Deaths,Liberia,355
2014-08-11,142,Deaths,Mali,0
2014-08-11,142,Deaths,Nigeria,3
2014-08-11,142,Deaths,Senegal,0
2014-08-11,142,Deaths,SierraLeone,334
2014-08-11,142,Deaths,Spain,0
2014-08-11,142,Deaths,UnitedStates,0
2014-08-13,144,Cases,Guinea,519
2014-08-13,144,Cases,Liberia,786
2014-08-13,144,Cases,Mali,0
2014-08-13,144,Cases,Nigeria,12
2014-08-13,144,Cases,Senegal,0
2014-08-13,144,Cases,SierraLeone,810
2014-08-13,144,Cases,Spain,0
2014-08-13,144,Cases,UnitedStates,0
2014-08-13,144,Deaths,Guinea,380
2014-08-13,144,Deaths,Liberia,413
2014-08-13,144,Deaths,Mali,0
2014-08-13,144,Deaths,Nigeria,4
2014-08-13,144,Deaths,Senegal,0
2014-08-13,144,Deaths,SierraLeone,348
2014-08-13,144,Deaths,Spain,0
2014-08-13,144,Deaths,UnitedStates,0
2014-08-16,147,Cases,Guinea,543
2014-08-16,147,Cases,Liberia,834
2014-08-16,147,Cases,Mali,0
2014-08-16,147,Cases,Nigeria,15
2014-08-16,147,Cases,Senegal,0
2014-08-16,147,Cases,SierraLeone,848
2014-08-16,147,Cases,Spain,0
2014-08-16,147,Cases,UnitedStates,0
2014-08-16,147,Deaths,Guinea,394
2014-08-16,147,Deaths,Liberia,466
2014-08-16,147,Deaths,Mali,0
2014-08-16,147,Deaths,Nigeria,4
2014-08-16,147,Deaths,Senegal,0
2014-08-16,147,Deaths,SierraLeone,365
2014-08-16,147,Deaths,Spain,0
2014-08-16,147,Deaths,UnitedStates,0
2014-08-18,149,Cases,Guinea,579
2014-08-18,149,Cases,Liberia,972
2014-08-18,149,Cases,Mali,0
2014-08-18,149,Cases,Nigeria,15
2014-08-18,149,Cases,Senegal,0
2014-08-18,149,Cases,SierraLeone,907
2014-08-18,149,Cases,Spain,0
2014-08-18,149,Cases,UnitedStates,0
2014-08-18,149,Deaths,Guinea,396
2014-08-18,149,Deaths,Liberia,576
2014-08-18,149,Deaths,Mali,0
2014-08-18,149,Deaths,Nigeria,4
2014-08-18,149,Deaths,Senegal,0
2014-08-18,149,Deaths,SierraLeone,374
2014-08-18,149,Deaths,Spain,0
2014-08-18,149,Deaths,UnitedStates,0
2014-08-20,151,Cases,Guinea,607
2014-08-20,151,Cases,Liberia,1082
2014-08-20,151,Cases,Mali,0
2014-08-20,151,Cases,Nigeria,16
2014-08-20,151,Cases,Senegal,0
2014-08-20,151,Cases,SierraLeone,910
2014-08-20,151,Cases,Spain,0
2014-08-20,151,Cases,UnitedStates,0
2014-08-20,151,Deaths,Guinea,406
2014-08-20,151,Deaths,Liberia,624
2014-08-20,151,Deaths,Mali,0
2014-08-20,151,Deaths,Nigeria,5
2014-08-20,151,Deaths,Senegal,0
2014-08-20,151,Deaths,SierraLeone,392
2014-08-20,151,Deaths,Spain,0
2014-08-20,151,Deaths,UnitedStates,0
2014-08-26,157,Cases,Guinea,648
2014-08-26,157,Cases,Liberia,1378
2014-08-26,157,Cases,Mali,0
2014-08-26,157,Cases,Nigeria,17
2014-08-26,157,Cases,Senegal,0
2014-08-26,157,Cases,SierraLeone,1026
2014-08-26,157,Cases,Spain,0
2014-08-26,157,Cases,UnitedStates,0
2014-08-26,157,Deaths,Guinea,430
2014-08-26,157,Deaths,Liberia,694
2014-08-26,157,Deaths,Mali,0
2014-08-26,157,Deaths,Nigeria,6
2014-08-26,157,Deaths,Senegal,0
2014-08-26,157,Deaths,SierraLeone,422
2014-08-26,157,Deaths,Spain,0
2014-08-26,157,Deaths,UnitedStates,0
2014-08-31,162,Cases,Guinea,771
2014-08-31,162,Cases,Liberia,1698
2014-08-31,162,Cases,Mali,0
2014-08-31,162,Cases,Nigeria,21
2014-08-31,162,Cases,Senegal,1
2014-08-31,162,Cases,SierraLeone,1216
2014-08-31,162,Cases,Spain,0
2014-08-31,162,Cases,UnitedStates,0
2014-08-31,162,Deaths,Guinea,494
2014-08-31,162,Deaths,Liberia,871
2014-08-31,162,Deaths,Mali,0
2014-08-31,162,Deaths,Nigeria,7
2014-08-31,162,Deaths,Senegal,0
2014-08-31,162,Deaths,SierraLeone,476
2014-08-31,162,Deaths,Spain,0
2014-08-31,162,Deaths,UnitedStates,0
2014-08-04,135,Cases,Guinea,495
2014-08-04,135,Cases,Liberia,516
2014-08-04,135,Cases,Mali,0
2014-08-04,135,Cases,Nigeria,9
2014-08-04,135,Cases,Senegal,0
2014-08-04,135,Cases,SierraLeone,691
2014-08-04,135,Cases,Spain,0
2014-08-04,135,Cases,UnitedStates,0
2014-08-04,135,Deaths,Guinea,363
2014-08-04,135,Deaths,Liberia,282
2014-08-04,135,Deaths,Mali,0
2014-08-04,135,Deaths,Nigeria,1
2014-08-04,135,Deaths,Senegal,0
2014-08-04,135,Deaths,SierraLeone,286
2014-08-04,135,Deaths,Spain,0
2014-08-04,135,Deaths,UnitedStates,0
2014-08-06,137,Cases,Guinea,495
2014-08-06,137,Cases,Liberia,554
2014-08-06,137,Cases,Mali,0
2014-08-06,137,Cases,Nigeria,13
2014-08-06,137,Cases,Senegal,0
2014-08-06,137,Cases,SierraLeone,717
2014-08-06,137,Cases,Spain,0
2014-08-06,137,Cases,UnitedStates,0
2014-08-06,137,Deaths,Guinea,367
2014-08-06,137,Deaths,Liberia,294
2014-08-06,137,Deaths,Mali,0
2014-08-06,137,Deaths,Nigeria,2
2014-08-06,137,Deaths,Senegal,0
2014-08-06,137,Deaths,SierraLeone,298
2014-08-06,137,Deaths,Spain,0
2014-08-06,137,Deaths,UnitedStates,0
2014-08-09,140,Cases,Guinea,506
2014-08-09,140,Cases,Liberia,599
2014-08-09,140,Cases,Mali,0
2014-08-09,140,Cases,Nigeria,13
2014-08-09,140,Cases,Senegal,0
2014-08-09,140,Cases,SierraLeone,730
2014-08-09,140,Cases,Spain,0
2014-08-09,140,Cases,UnitedStates,0
2014-08-09,140,Deaths,Guinea,373
2014-08-09,140,Deaths,Liberia,323
2014-08-09,140,Deaths,Mali,0
2014-08-09,140,Deaths,Nigeria,2
2014-08-09,140,Deaths,Senegal,0
2014-08-09,140,Deaths,SierraLeone,315
2014-08-09,140,Deaths,Spain,0
2014-08-09,140,Deaths,UnitedStates,0
2014-09-10,172,Cases,Guinea,899
2014-09-10,172,Cases,Liberia,0
2014-09-10,172,Cases,Mali,0
2014-09-10,172,Cases,Nigeria,21
2014-09-10,172,Cases,Senegal,1
2014-09-10,172,Cases,SierraLeone,1478
2014-09-10,172,Cases,Spain,0
2014-09-10,172,Cases,UnitedStates,0
2014-09-10,172,Deaths,Guinea,568
2014-09-10,172,Deaths,Liberia,0
2014-09-10,172,Deaths,Mali,0
2014-09-10,172,Deaths,Nigeria,8
2014-09-10,172,Deaths,Senegal,0
2014-09-10,172,Deaths,SierraLeone,536
2014-09-10,172,Deaths,Spain,0
2014-09-10,172,Deaths,UnitedStates,0
2014-09-13,175,Cases,Guinea,936
2014-09-13,175,Cases,Liberia,0
2014-09-13,175,Cases,Mali,0
2014-09-13,175,Cases,Nigeria,21
2014-09-13,175,Cases,Senegal,1
2014-09-13,175,Cases,SierraLeone,1620
2014-09-13,175,Cases,Spain,0
2014-09-13,175,Cases,UnitedStates,0
2014-09-13,175,Deaths,Guinea,595
2014-09-13,175,Deaths,Liberia,1296
2014-09-13,175,Deaths,Mali,0
2014-09-13,175,Deaths,Nigeria,8
2014-09-13,175,Deaths,Senegal,0
2014-09-13,175,Deaths,SierraLeone,562
2014-09-13,175,Deaths,Spain,0
2014-09-13,175,Deaths,UnitedStates,0
2014-09-14,176,Cases,Guinea,942
2014-09-14,176,Cases,Liberia,2710
2014-09-14,176,Cases,Mali,0
2014-09-14,176,Cases,Nigeria,0
2014-09-14,176,Cases,Senegal,0
2014-09-14,176,Cases,SierraLeone,1673
2014-09-14,176,Cases,Spain,0
2014-09-14,176,Cases,UnitedStates,0
2014-09-14,176,Deaths,Guinea,601
2014-09-14,176,Deaths,Liberia,1459
2014-09-14,176,Deaths,Mali,0
2014-09-14,176,Deaths,Nigeria,0
2014-09-14,176,Deaths,Senegal,0
2014-09-14,176,Deaths,SierraLeone,562
2014-09-14,176,Deaths,Spain,0
2014-09-14,176,Deaths,UnitedStates,0
2014-09-17,179,Cases,Guinea,0
2014-09-17,179,Cases,Liberia,3022
2014-09-17,179,Cases,Mali,0
2014-09-17,179,Cases,Nigeria,0
2014-09-17,179,Cases,Senegal,0
2014-09-17,179,Cases,SierraLeone,0
2014-09-17,179,Cases,Spain,0
2014-09-17,179,Cases,UnitedStates,0
2014-09-17,179,Deaths,Guinea,0
2014-09-17,179,Deaths,Liberia,1578
2014-09-17,179,Deaths,Mali,0
2014-09-17,179,Deaths,Nigeria,0
2014-09-17,179,Deaths,Senegal,0
2014-09-17,179,Deaths,SierraLeone,0
2014-09-17,179,Deaths,Spain,0
2014-09-17,179,Deaths,UnitedStates,0
2014-09-19,181,Cases,Guinea,1008
2014-09-19,181,Cases,Liberia,0
2014-09-19,181,Cases,Mali,0
2014-09-19,181,Cases,Nigeria,0
2014-09-19,181,Cases,Senegal,0
2014-09-19,181,Cases,SierraLeone,0
2014-09-19,181,Cases,Spain,0
2014-09-19,181,Cases,UnitedStates,0
2014-09-19,181,Deaths,Guinea,632
2014-09-19,181,Deaths,Liberia,0
2014-09-19,181,Deaths,Mali,0
2014-09-19,181,Deaths,Nigeria,0
2014-09-19,181,Deaths,Senegal,0
2014-09-19,181,Deaths,SierraLeone,0
2014-09-19,181,Deaths,Spain,0
2014-09-19,181,Deaths,UnitedStates,0
2014-09-20,182,Cases,Guinea,0
2014-09-20,182,Cases,Liberia,0
2014-09-20,182,Cases,Mali,0
2014-09-20,182,Cases,Nigeria,0
2014-09-20,182,Cases,Senegal,0
2014-09-20,182,Cases,SierraLeone,1813
2014-09-20,182,Cases,Spain,0
2014-09-20,182,Cases,UnitedStates,0
2014-09-20,182,Deaths,Guinea,0
2014-09-20,182,Deaths,Liberia,0
2014-09-20,182,Deaths,Mali,0
2014-09-20,182,Deaths,Nigeria,0
2014-09-20,182,Deaths,Senegal,0
2014-09-20,182,Deaths,SierraLeone,593
2014-09-20,182,Deaths,Spain,0
2014-09-20,182,Deaths,UnitedStates,0
2014-09-21,183,Cases,Guinea,1022
2014-09-21,183,Cases,Liberia,3280
2014-09-21,183,Cases,Mali,0
2014-09-21,183,Cases,Nigeria,20
2014-09-21,183,Cases,Senegal,1
2014-09-21,183,Cases,SierraLeone,1940
2014-09-21,183,Cases,Spain,0
2014-09-21,183,Cases,UnitedStates,0
2014-09-21,183,Deaths,Guinea,635
2014-09-21,183,Deaths,Liberia,1677
2014-09-21,183,Deaths,Mali,0
2014-09-21,183,Deaths,Nigeria,8
2014-09-21,183,Deaths,Senegal,0
2014-09-21,183,Deaths,SierraLeone,597
2014-09-21,183,Deaths,Spain,0
2014-09-21,183,Deaths,UnitedStates,0
2014-09-23,185,Cases,Guinea,1074
2014-09-23,185,Cases,Liberia,3458
2014-09-23,185,Cases,Mali,0
2014-09-23,185,Cases,Nigeria,20
2014-09-23,185,Cases,Senegal,1
2014-09-23,185,Cases,SierraLeone,2021
2014-09-23,185,Cases,Spain,0
2014-09-23,185,Cases,UnitedStates,0
2014-09-23,185,Deaths,Guinea,648
2014-09-23,185,Deaths,Liberia,1830
2014-09-23,185,Deaths,Mali,0
2014-09-23,185,Deaths,Nigeria,8
2014-09-23,185,Deaths,Senegal,0
2014-09-23,185,Deaths,SierraLeone,605
2014-09-23,185,Deaths,Spain,0
2014-09-23,185,Deaths,UnitedStates,0
2014-09-28,190,Cases,Guinea,1157
2014-09-28,190,Cases,Liberia,3696
2014-09-28,190,Cases,Mali,0
2014-09-28,190,Cases,Nigeria,20
2014-09-28,190,Cases,Senegal,1
2014-09-28,190,Cases,SierraLeone,2304
2014-09-28,190,Cases,Spain,0
2014-09-28,190,Cases,UnitedStates,0
2014-09-28,190,Deaths,Guinea,710
2014-09-28,190,Deaths,Liberia,1998
2014-09-28,190,Deaths,Mali,0
2014-09-28,190,Deaths,Nigeria,8
2014-09-28,190,Deaths,Senegal,0
2014-09-28,190,Deaths,SierraLeone,622
2014-09-28,190,Deaths,Spain,0
2014-09-28,190,Deaths,UnitedStates,0
2014-09-05,167,Cases,Guinea,812
2014-09-05,167,Cases,Liberia,1871
2014-09-05,167,Cases,Mali,0
2014-09-05,167,Cases,Nigeria,22
2014-09-05,167,Cases,Senegal,1
2014-09-05,167,Cases,SierraLeone,1261
2014-09-05,167,Cases,Spain,0
2014-09-05,167,Cases,UnitedStates,0
2014-09-05,167,Deaths,Guinea,517
2014-09-05,167,Deaths,Liberia,1089
2014-09-05,167,Deaths,Mali,0
2014-09-05,167,Deaths,Nigeria,8
2014-09-05,167,Deaths,Senegal,0
2014-09-05,167,Deaths,SierraLeone,491
2014-09-05,167,Deaths,Spain,0
2014-09-05,167,Deaths,UnitedStates,0
2014-09-07,169,Cases,Guinea,861
2014-09-07,169,Cases,Liberia,2081
2014-09-07,169,Cases,Mali,0
2014-09-07,169,Cases,Nigeria,21
2014-09-07,169,Cases,Senegal,3
2014-09-07,169,Cases,SierraLeone,1424
2014-09-07,169,Cases,Spain,0
2014-09-07,169,Cases,UnitedStates,0
2014-09-07,169,Deaths,Guinea,557
2014-09-07,169,Deaths,Liberia,1137
2014-09-07,169,Deaths,Mali,0
2014-09-07,169,Deaths,Nigeria,8
2014-09-07,169,Deaths,Senegal,0
2014-09-07,169,Deaths,SierraLeone,524
2014-09-07,169,Deaths,Spain,0
2014-09-07,169,Deaths,UnitedStates,0
2014-09-09,171,Cases,Guinea,0
2014-09-09,171,Cases,Liberia,2407
2014-09-09,171,Cases,Mali,0
2014-09-09,171,Cases,Nigeria,0
2014-09-09,171,Cases,Senegal,0
2014-09-09,171,Cases,SierraLeone,0
2014-09-09,171,Cases,Spain,0
2014-09-09,171,Cases,UnitedStates,0
2014-09-09,171,Deaths,Guinea,0
2014-09-09,171,Deaths,Liberia,0
2014-09-09,171,Deaths,Mali,0
2014-09-09,171,Deaths,Nigeria,0
2014-09-09,171,Deaths,Senegal,0
2014-09-09,171,Deaths,SierraLeone,0
2014-09-09,171,Deaths,Spain,0
2014-09-09,171,Deaths,UnitedStates,0
